,date,state,confirmed,deceased,recovered
4070,27-Jun-20,JH,45,0,77
4071,27-Jun-20,JK,204,2,145
4072,27-Jun-20,KA,918,11,371
4073,27-Jun-20,KL,195,0,102
4074,27-Jun-20,LA,14,0,87
4075,27-Jun-20,LD,0,0,0
4076,27-Jun-20,MH,6368,167,4430
4077,27-Jun-20,ML,0,0,0
4078,27-Jun-20,MN,17,0,39
4079,27-Jun-20,MP,167,4,167
4080,27-Jun-20,MZ,3,0,8
4081,27-Jun-20,NL,16,0,2
4082,27-Jun-20,OR,170,1,184
4083,27-Jun-20,PB,99,6,119
4084,27-Jun-20,PY,85,1,18
4085,27-Jun-20,RJ,284,11,305
4086,27-Jun-20,SK,0,0,10
4087,27-Jun-20,TG,1087,6,162
4088,27-Jun-20,TN,3713,68,2737
4089,27-Jun-20,TR,9,0,16
4090,27-Jun-20,TT,20142,414,14229
4091,27-Jun-20,UN,-100,0,0
4092,27-Jun-20,UP,606,19,632
4093,27-Jun-20,UT,66,0,87
4094,27-Jun-20,WB,521,13,254
4095,27-Mar-20,AN,5,0,0
4096,27-Mar-20,AP,2,0,0
4097,27-Mar-20,AR,0,0,0
4098,27-Mar-20,AS,0,0,0
4099,27-Mar-20,BR,2,0,0
4100,27-Mar-20,CH,1,0,0
4101,27-Mar-20,CT,0,0,0
4102,27-Mar-20,DD,0,0,0
4103,27-Mar-20,DL,4,0,0
4104,27-Mar-20,DN,0,0,0
4105,27-Mar-20,GA,0,0,0
4106,27-Mar-20,GJ,4,0,0
4107,27-Mar-20,HP,0,0,1
4108,27-Mar-20,HR,1,0,0
4109,27-Mar-20,JH,0,0,0
4110,27-Mar-20,JK,6,0,0
4111,27-Mar-20,KA,9,1,2
4112,27-Mar-20,KL,39,0,0
4113,27-Mar-20,LA,0,0,3
4114,27-Mar-20,LD,0,0,0
4115,27-Mar-20,MH,31,1,18
4116,27-Mar-20,ML,0,0,0
4117,27-Mar-20,MN,0,0,0
4118,27-Mar-20,MP,9,1,0
4119,27-Mar-20,MZ,0,0,0
4120,27-Mar-20,NL,0,0,0
4121,27-Mar-20,OR,0,0,0
4122,27-Mar-20,PB,5,0,1
4123,27-Mar-20,PY,0,0,0
4124,27-Mar-20,RJ,10,0,0
4125,27-Mar-20,SK,0,0,0
4126,27-Mar-20,TG,15,0,0
4127,27-Mar-20,TN,9,0,1
4128,27-Mar-20,TR,0,0,0
4129,27-Mar-20,TT,164,3,26
4130,27-Mar-20,UN,0,0,0
4131,27-Mar-20,UP,7,0,0
4132,27-Mar-20,UT,0,0,0
4133,27-Mar-20,WB,5,0,0
4134,27-May-20,AN,0,0,0
4135,27-May-20,AP,134,1,48
4136,27-May-20,AR,0,0,0
4137,27-May-20,AS,101,0,25
4138,27-May-20,BR,68,1,118
4139,27-May-20,CH,1,0,0
4140,27-May-20,CT,4,0,4
4141,27-May-20,DD,0,0,0
4142,27-May-20,DL,792,15,310
4143,27-May-20,DN,0,0,0
4144,27-May-20,GA,1,0,9
4145,27-May-20,GJ,376,23,410
4146,27-May-20,HP,26,2,3
4147,27-May-20,HR,76,2,14
4148,27-May-20,JH,7,0,0
4149,27-May-20,JK,162,2,21
4150,27-May-20,KA,135,3,17
4151,27-May-20,KL,40,0,10
4152,27-May-20,LA,1,0,0
4153,27-May-20,LD,0,0,0
4154,27-May-20,MH,2190,105,964
4155,27-May-20,ML,0,0,0
4156,27-May-20,MN,5,0,0
4157,27-May-20,MP,237,8,238
4158,27-May-20,MZ,0,0,0
4159,27-May-20,NL,5,0,0
4160,27-May-20,OR,76,0,79
4161,27-May-20,PB,33,0,0
4162,27-May-20,PY,0,0,0
4163,27-May-20,RJ,280,3,286
4164,27-May-20,SK,0,0,0
4165,27-May-20,TG,107,6,37
4166,27-May-20,TN,817,6,567
4167,27-May-20,TR,10,0,0
4168,27-May-20,TT,7246,188,3434
4169,27-May-20,UN,1043,0,0
4170,27-May-20,UP,267,5,167
4171,27-May-20,UT,69,0,15
4172,27-May-20,WB,183,6,92
4173,28-Apr-20,AN,0,0,4
4174,28-Apr-20,AP,82,0,23
4175,28-Apr-20,AR,0,0,0
4176,28-Apr-20,AS,2,0,0
4177,28-Apr-20,BR,20,0,8
4178,28-Apr-20,CH,11,0,0
4179,28-Apr-20,CT,1,0,2
4180,28-Apr-20,DD,0,0,0
4181,28-Apr-20,DL,206,0,201
4182,28-Apr-20,DN,0,0,0
4183,28-Apr-20,GA,0,0,0
4184,28-Apr-20,GJ,226,19,40
4185,28-Apr-20,HP,0,0,0
4186,28-Apr-20,HR,7,0,11
4187,28-Apr-20,JH,2,0,2
4188,28-Apr-20,JK,19,1,12
4189,28-Apr-20,KA,11,0,14
4190,28-Apr-20,KL,4,0,4
4191,28-Apr-20,LA,2,0,0
4192,28-Apr-20,LD,0,0,0
4193,28-Apr-20,MH,728,31,106
4194,28-Apr-20,ML,0,0,0
4195,28-Apr-20,MN,0,0,0
4196,28-Apr-20,MP,222,10,16
4197,28-Apr-20,MZ,0,0,0
4198,28-Apr-20,NL,0,0,0
4199,28-Apr-20,OR,0,0,1
4200,28-Apr-20,PB,12,0,3
4201,28-Apr-20,PY,0,0,0
4202,28-Apr-20,RJ,102,2,26
4203,28-Apr-20,SK,0,0,0
4204,28-Apr-20,TG,6,0,42
4205,28-Apr-20,TN,121,1,54
4206,28-Apr-20,TR,0,0,0
4207,28-Apr-20,TT,1902,69,636
4208,28-Apr-20,UN,0,0,0
4209,28-Apr-20,UP,67,3,63
4210,28-Apr-20,UT,3,0,0
4211,28-Apr-20,WB,48,2,4
4212,28-Jun-20,AN,11,0,2
4213,28-Jun-20,AP,813,12,428
4214,28-Jun-20,AR,5,0,6
4215,28-Jun-20,AS,327,1,274
4216,28-Jun-20,BR,244,4,226
4217,28-Jun-20,CH,3,0,1
4218,28-Jun-20,CT,84,0,125
4219,28-Jun-20,DD,0,0,0
4220,28-Jun-20,DL,2889,65,3306
4221,28-Jun-20,DN,4,0,13
4222,28-Jun-20,GA,70,1,58
4223,28-Jun-20,GJ,624,19,391
4224,28-Jun-20,HP,22,0,17
4225,28-Jun-20,HR,402,5,445
4226,28-Jun-20,JH,25,0,69
4227,28-Jun-20,JK,127,1,91
4228,28-Jun-20,KA,1267,16,220
4229,28-Jun-20,KL,118,0,42
4230,28-Jun-20,LA,3,0,32
4231,28-Jun-20,LD,0,0,0
4232,28-Jun-20,MH,5493,156,2330
4233,28-Jun-20,ML,2,0,0
4234,28-Jun-20,MN,93,0,23
4235,28-Jun-20,MP,221,7,113
4236,28-Jun-20,MZ,1,0,0
4237,28-Jun-20,NL,28,0,0
4238,28-Jun-20,OR,264,3,137
4239,28-Jun-20,PB,160,5,206
4240,28-Jun-20,PY,29,1,31
4241,28-Jun-20,RJ,327,8,244
4242,28-Jun-20,SK,1,0,0
4243,28-Jun-20,TG,983,4,244
4244,28-Jun-20,TN,3940,54,1443
4245,28-Jun-20,TR,12,0,8
4246,28-Jun-20,TT,19610,384,11631
4247,28-Jun-20,UN,-184,0,0
4248,28-Jun-20,UP,598,11,593
4249,28-Jun-20,UT,32,1,109
4250,28-Jun-20,WB,572,10,404
4251,28-Mar-20,AN,3,0,0
4252,28-Mar-20,AP,6,0,0
4253,28-Mar-20,AR,0,0,0
4254,28-Mar-20,AS,0,0,0
4255,28-Mar-20,BR,2,0,0
4256,28-Mar-20,CH,0,0,0
4257,28-Mar-20,CT,1,0,0
4258,28-Mar-20,DD,0,0,0
4259,28-Mar-20,DL,9,0,0
4260,28-Mar-20,DN,0,0,0
4261,28-Mar-20,GA,0,0,0
4262,28-Mar-20,GJ,8,1,0
4263,28-Mar-20,HP,0,0,1
4264,28-Mar-20,HR,2,0,0
4265,28-Mar-20,JH,0,0,0
4266,28-Mar-20,JK,13,0,0
4267,28-Mar-20,KA,17,0,0
4268,28-Mar-20,KL,6,1,1
4269,28-Mar-20,LA,0,0,0
4270,28-Mar-20,LD,0,0,0
4271,28-Mar-20,MH,30,2,6
4272,28-Mar-20,ML,0,0,0
4273,28-Mar-20,MN,0,0,0
4274,28-Mar-20,MP,10,0,0
4275,28-Mar-20,MZ,0,0,0
4276,28-Mar-20,NL,0,0,0
4277,28-Mar-20,OR,0,0,0
4278,28-Mar-20,PB,0,0,0
4279,28-Mar-20,PY,0,0,0
4280,28-Mar-20,RJ,4,0,0
4281,28-Mar-20,SK,0,0,0
4282,28-Mar-20,TG,8,1,0
4283,28-Mar-20,TN,4,0,0
4284,28-Mar-20,TR,0,0,0
4285,28-Mar-20,TT,143,5,9
4286,28-Mar-20,UN,0,0,0
4287,28-Mar-20,UP,16,0,0
4288,28-Mar-20,UT,1,0,1
4289,28-Mar-20,WB,3,0,0
4290,28-May-20,AN,0,0,0
4291,28-May-20,AP,128,1,68
4292,28-May-20,AR,1,0,0
4293,28-May-20,AS,97,0,16
4294,28-May-20,BR,149,0,132
4295,28-May-20,CH,10,0,2
4296,28-May-20,CT,34,0,0
4297,28-May-20,DD,0,0,0
4298,28-May-20,DL,1024,13,231
4299,28-May-20,DN,0,0,0
4300,28-May-20,GA,1,0,1
4301,28-May-20,GJ,367,22,454
4302,28-May-20,HP,8,0,7
4303,28-May-20,HR,123,1,43
4304,28-May-20,JH,6,0,0
4305,28-May-20,JK,115,1,5
4306,28-May-20,KA,115,0,53
4307,28-May-20,KL,85,1,3
4308,28-May-20,LA,20,0,0
4309,28-May-20,LD,0,0,0
4310,28-May-20,MH,2598,85,698
4311,28-May-20,ML,1,0,0
4312,28-May-20,MN,11,0,0
4313,28-May-20,MP,192,8,123
4314,28-May-20,MZ,0,0,0
4315,28-May-20,NL,9,0,0
4316,28-May-20,OR,67,0,75
4317,28-May-20,PB,19,0,28
4318,28-May-20,PY,4,0,0
4319,28-May-20,RJ,251,7,253
4320,28-May-20,SK,0,0,0
4321,28-May-20,TG,117,4,24
4322,28-May-20,TN,827,12,639
4323,28-May-20,TR,2,0,2
4324,28-May-20,TT,7254,176,3171
4325,28-May-20,UN,319,0,0
4326,28-May-20,UP,179,15,224
4327,28-May-20,UT,31,0,0
4328,28-May-20,WB,344,6,90
4329,29-Apr-20,AN,0,0,0
4330,29-Apr-20,AP,73,0,29
4331,29-Apr-20,AR,0,0,0
4332,29-Apr-20,AS,0,0,2
4333,29-Apr-20,BR,37,0,0
4334,29-Apr-20,CH,12,0,0
4335,29-Apr-20,CT,0,0,0
4336,29-Apr-20,DD,0,0,0
4337,29-Apr-20,DL,125,2,14
4338,29-Apr-20,DN,0,0,0
4339,29-Apr-20,GA,0,0,0
4340,29-Apr-20,GJ,308,16,93
4341,29-Apr-20,HP,0,0,0
4342,29-Apr-20,HR,3,0,1
4343,29-Apr-20,JH,2,0,0
4344,29-Apr-20,JK,16,0,16
4345,29-Apr-20,KA,12,1,9
4346,29-Apr-20,KL,10,0,10
4347,29-Apr-20,LA,0,0,1
4348,29-Apr-20,LD,0,0,0
4349,29-Apr-20,MH,597,32,205
4350,29-Apr-20,ML,0,0,0
4351,29-Apr-20,MN,0,0,0
4352,29-Apr-20,MP,173,10,88
4353,29-Apr-20,MZ,0,0,0
4354,29-Apr-20,NL,0,0,0
4355,29-Apr-20,OR,7,0,1
4356,29-Apr-20,PB,33,0,0
4357,29-Apr-20,PY,0,0,0
4358,29-Apr-20,RJ,76,3,44
4359,29-Apr-20,SK,0,0,0
4360,29-Apr-20,TG,7,0,35
4361,29-Apr-20,TN,104,2,82
4362,29-Apr-20,TR,0,0,0
4363,29-Apr-20,TT,1705,71,690
4364,29-Apr-20,UN,0,0,0
4365,29-Apr-20,UP,81,5,48
4366,29-Apr-20,UT,1,0,2
4367,29-Apr-20,WB,28,0,10
4368,29-Jun-20,AN,7,0,0
4369,29-Jun-20,AP,793,11,324
4370,29-Jun-20,AR,5,0,1
4371,29-Jun-20,AS,302,0,245
4372,29-Jun-20,BR,394,1,218
4373,29-Jun-20,CH,3,0,13
4374,29-Jun-20,CT,101,0,88
4375,29-Jun-20,DD,0,0,0
4376,29-Jun-20,DL,2084,57,3628
4377,29-Jun-20,DN,15,0,6
4378,29-Jun-20,GA,53,0,46
4379,29-Jun-20,GJ,626,19,440
4380,29-Jun-20,HP,26,0,38
4381,29-Jun-20,HR,381,9,585
4382,29-Jun-20,JH,62,3,56
4383,29-Jun-20,JK,144,1,269
4384,29-Jun-20,KA,1105,19,176
4385,29-Jun-20,KL,122,1,79
4386,29-Jun-20,LA,1,0,30
4387,29-Jun-20,LD,0,0,0
4388,29-Jun-20,MH,5257,181,2385
4389,29-Jun-20,ML,1,0,0
4390,29-Jun-20,MN,42,0,39
4391,29-Jun-20,MP,184,7,115
4392,29-Jun-20,MZ,0,0,6
4393,29-Jun-20,NL,36,0,4
4394,29-Jun-20,OR,245,2,203
4395,29-Jun-20,PB,202,5,238
4396,29-Jun-20,PY,42,0,10
4397,29-Jun-20,RJ,389,6,310
4398,29-Jun-20,SK,0,0,0
4399,29-Jun-20,TG,975,6,410
4400,29-Jun-20,TN,3949,62,2212
4401,29-Jun-20,TR,34,0,6
4402,29-Jun-20,TT,18339,417,13497
4403,29-Jun-20,UN,-554,0,0
4404,29-Jun-20,UP,681,12,698
4405,29-Jun-20,UT,8,1,93
4406,29-Jun-20,WB,624,14,526
4407,29-Mar-20,AN,0,0,0
4408,29-Mar-20,AP,2,0,0
4409,29-Mar-20,AR,0,0,0
4410,29-Mar-20,AS,0,0,0
4411,29-Mar-20,BR,4,0,0
4412,29-Mar-20,CH,0,0,0
4413,29-Mar-20,CT,0,0,0
4414,29-Mar-20,DD,0,0,0
4415,29-Mar-20,DL,23,1,0
4416,29-Mar-20,DN,0,0,0
4417,29-Mar-20,GA,2,0,0
4418,29-Mar-20,GJ,8,1,1
4419,29-Mar-20,HP,0,0,0
4420,29-Mar-20,HR,0,0,0
4421,29-Mar-20,JH,0,0,0
4422,29-Mar-20,JK,5,0,0
4423,29-Mar-20,KA,2,0,0
4424,29-Mar-20,KL,20,0,4
4425,29-Mar-20,LA,0,0,0
4426,29-Mar-20,LD,0,0,0
4427,29-Mar-20,MH,17,1,0
4428,29-Mar-20,ML,0,0,0
4429,29-Mar-20,MN,0,0,0
4430,29-Mar-20,MP,0,0,0
4431,29-Mar-20,MZ,0,0,0
4432,29-Mar-20,NL,0,0,0
4433,29-Mar-20,OR,0,0,0
4434,29-Mar-20,PB,0,0,0
4435,29-Mar-20,PY,0,0,0
4436,29-Mar-20,RJ,5,0,0
4437,29-Mar-20,SK,0,0,0
4438,29-Mar-20,TG,3,0,0
4439,29-Mar-20,TN,8,0,0
4440,29-Mar-20,TR,0,0,0
4441,29-Mar-20,TT,110,3,5
4442,29-Mar-20,UN,0,0,0
4443,29-Mar-20,UP,7,0,0
4444,29-Mar-20,UT,1,0,0
4445,29-Mar-20,WB,3,0,0
4446,29-May-20,AN,0,0,0
4447,29-May-20,AP,85,1,101
4448,29-May-20,AR,0,0,0
4449,29-May-20,AS,177,0,22
4450,29-May-20,BR,174,0,159
4451,29-May-20,CH,0,0,0
4452,29-May-20,CT,17,1,17
4453,29-May-20,DD,0,0,0
4454,29-May-20,DL,1105,82,351
4455,29-May-20,DN,0,0,0
4456,29-May-20,GA,0,0,3
4457,29-May-20,GJ,372,20,608
4458,29-May-20,HP,14,0,10
4459,29-May-20,HR,217,0,59
4460,29-May-20,JH,82,1,63
4461,29-May-20,JK,128,1,16
4462,29-May-20,KA,248,1,60
4463,29-May-20,KL,62,1,10
4464,29-May-20,LA,0,0,0
4465,29-May-20,LD,0,0,0
4466,29-May-20,MH,2682,116,8381
4467,29-May-20,ML,6,0,0
4468,29-May-20,MN,4,0,2
4469,29-May-20,MP,192,13,219
4470,29-May-20,MZ,0,0,0
4471,29-May-20,NL,7,0,0
4472,29-May-20,OR,63,2,90
4473,29-May-20,PB,39,2,3
4474,29-May-20,PY,4,0,6
4475,29-May-20,RJ,298,4,429
4476,29-May-20,SK,0,0,0
4477,29-May-20,TG,169,4,36
4478,29-May-20,TN,874,9,765
4479,29-May-20,TR,10,0,0
4480,29-May-20,TT,8138,269,11735
4481,29-May-20,UN,341,0,0
4482,29-May-20,UP,275,4,195
4483,29-May-20,UT,216,0,23
4484,29-May-20,WB,277,7,107
4485,30-Apr-20,AN,0,0,1
4486,30-Apr-20,AP,71,0,34
4487,30-Apr-20,AR,0,0,0
4488,30-Apr-20,AS,5,0,0
4489,30-Apr-20,BR,22,0,20
4490,30-Apr-20,CH,6,0,1
4491,30-Apr-20,CT,2,0,2
4492,30-Apr-20,DD,0,0,0
4493,30-Apr-20,DL,76,3,2
4494,30-Apr-20,DN,0,0,0
4495,30-Apr-20,GA,0,0,0
4496,30-Apr-20,GJ,313,17,86
4497,30-Apr-20,HP,0,0,3
4498,30-Apr-20,HR,28,1,10
4499,30-Apr-20,JH,3,0,0
4500,30-Apr-20,JK,33,0,24
4501,30-Apr-20,KA,30,1,13
4502,30-Apr-20,KL,2,0,14
4503,30-Apr-20,LA,0,0,0
4504,30-Apr-20,LD,0,0,0
4505,30-Apr-20,MH,583,27,180
4506,30-Apr-20,ML,0,0,0
4507,30-Apr-20,MN,0,0,0
4508,30-Apr-20,MP,65,7,21
4509,30-Apr-20,MZ,0,0,0
4510,30-Apr-20,NL,0,0,0
4511,30-Apr-20,OR,18,0,2
4512,30-Apr-20,PB,105,1,3
4513,30-Apr-20,PY,0,0,0
4514,30-Apr-20,RJ,144,3,79
4515,30-Apr-20,SK,0,0,0
4516,30-Apr-20,TG,22,3,33
4517,30-Apr-20,TN,161,0,48
4518,30-Apr-20,TR,1,0,0
4519,30-Apr-20,TT,1802,75,630
4520,30-Apr-20,UN,0,0,0
4521,30-Apr-20,UP,77,1,41
4522,30-Apr-20,UT,2,0,8
4523,30-Apr-20,WB,33,11,5
4524,30-Jun-20,AN,7,0,0
4525,30-Jun-20,AP,704,7,279
4526,30-Jun-20,AR,4,0,1
4527,30-Jun-20,AS,613,1,314
4528,30-Jun-20,BR,370,5,170
4529,30-Jun-20,CH,6,0,15
4530,30-Jun-20,CT,63,0,100
4531,30-Jun-20,DD,0,0,0
4532,30-Jun-20,DL,2199,62,2113
4533,30-Jun-20,DN,10,0,7
4534,30-Jun-20,GA,64,0,72
4535,30-Jun-20,GJ,620,20,422
4536,30-Jun-20,HP,11,1,19
4537,30-Jun-20,HR,338,4,470
4538,30-Jun-20,JH,64,0,35
4539,30-Jun-20,JK,260,6,137
4540,30-Jun-20,KA,947,20,235
4541,30-Jun-20,KL,131,1,75
4542,30-Jun-20,LA,9,0,32
4543,30-Jun-20,LD,0,0,0
4544,30-Jun-20,MH,4878,245,1951
4545,30-Jun-20,ML,2,0,0
4546,30-Jun-20,MN,7,0,59
4547,30-Jun-20,MP,223,8,196
4548,30-Jun-20,MZ,9,0,61
4549,30-Jun-20,NL,8,0,0
4550,30-Jun-20,OR,206,2,243
4551,30-Jun-20,PB,150,6,103
4552,30-Jun-20,PY,24,1,10
4553,30-Jun-20,RJ,348,8,299
4554,30-Jun-20,SK,0,0,1
4555,30-Jun-20,TG,945,7,1712
4556,30-Jun-20,TN,3943,60,2325
4557,30-Jun-20,TR,8,0,0
4558,30-Jun-20,TT,18256,506,12565
4559,30-Jun-20,UN,-281,0,0
4560,30-Jun-20,UP,664,25,578
4561,30-Jun-20,UT,50,2,120
4562,30-Jun-20,WB,652,15,411
4563,30-Mar-20,AN,1,0,0
4564,30-Mar-20,AP,2,0,0
4565,30-Mar-20,AR,0,0,0
4566,30-Mar-20,AS,0,0,0
4567,30-Mar-20,BR,0,0,0
4568,30-Mar-20,CH,5,0,0
4569,30-Mar-20,CT,1,0,0
4570,30-Mar-20,DD,0,0,0
4571,30-Mar-20,DL,25,0,0
4572,30-Mar-20,DN,0,0,0
4573,30-Mar-20,GA,0,0,0
4574,30-Mar-20,GJ,7,1,2
4575,30-Mar-20,HP,0,0,0
4576,30-Mar-20,HR,1,0,6
4577,30-Mar-20,JH,0,0,0
4578,30-Mar-20,JK,11,0,0
4579,30-Mar-20,KA,5,0,1
4580,30-Mar-20,KL,32,0,4
4581,30-Mar-20,LA,0,0,0
4582,30-Mar-20,LD,0,0,0
4583,30-Mar-20,MH,17,2,14
4584,30-Mar-20,ML,0,0,0
4585,30-Mar-20,MN,0,0,0
4586,30-Mar-20,MP,8,2,0
4587,30-Mar-20,MZ,0,0,0
4588,30-Mar-20,NL,0,0,0
4589,30-Mar-20,OR,0,0,0
4590,30-Mar-20,PB,3,2,0
4591,30-Mar-20,PY,0,0,0
4592,30-Mar-20,RJ,20,0,0
4593,30-Mar-20,SK,0,0,0
4594,30-Mar-20,TG,7,5,13
4595,30-Mar-20,TN,17,0,2
4596,30-Mar-20,TR,0,0,0
4597,30-Mar-20,TT,187,13,49
4598,30-Mar-20,UN,0,0,0
4599,30-Mar-20,UP,24,0,6
4600,30-Mar-20,UT,0,0,1
4601,30-Mar-20,WB,1,1,0
4602,30-May-20,AN,0,0,0
4603,30-May-20,AP,131,0,55
4604,30-May-20,AR,1,0,0
4605,30-May-20,AS,159,0,38
4606,30-May-20,BR,206,6,102
4607,30-May-20,CH,0,0,10
4608,30-May-20,CT,32,0,2
4609,30-May-20,DD,0,0,0
4610,30-May-20,DL,1163,18,229
4611,30-May-20,DN,0,0,0
4612,30-May-20,GA,1,0,1
4613,30-May-20,GJ,412,27,621
4614,30-May-20,HP,18,0,24
4615,30-May-20,HR,202,1,31
4616,30-May-20,JH,73,0,40
4617,30-May-20,JK,177,0,33
4618,30-May-20,KA,141,1,103
4619,30-May-20,KL,58,1,10
4620,30-May-20,LA,3,0,0
4621,30-May-20,LD,0,0,0
4622,30-May-20,MH,2940,99,1084
4623,30-May-20,ML,0,0,0
4624,30-May-20,MN,1,0,0
4625,30-May-20,MP,246,9,175
4626,30-May-20,MZ,0,0,0
4627,30-May-20,NL,11,0,0
4628,30-May-20,OR,96,0,73
4629,30-May-20,PB,36,2,18
4630,30-May-20,PY,0,0,0
4631,30-May-20,RJ,252,9,495
4632,30-May-20,SK,0,0,0
4633,30-May-20,TG,74,6,31
4634,30-May-20,TN,938,6,687
4635,30-May-20,TR,17,0,5
4636,30-May-20,TT,8364,205,4303
4637,30-May-20,UN,370,0,0
4638,30-May-20,UP,256,12,241
4639,30-May-20,UT,33,1,0
4640,30-May-20,WB,317,7,195
4641,31-Mar-20,AN,0,0,0
4642,31-Mar-20,AP,21,0,0
4643,31-Mar-20,AR,0,0,0
4644,31-Mar-20,AS,1,0,0
4645,31-Mar-20,BR,6,0,0
4646,31-Mar-20,CH,2,0,0
4647,31-Mar-20,CT,1,0,2
4648,31-Mar-20,DD,0,0,0
4649,31-Mar-20,DL,23,0,0
4650,31-Mar-20,DN,0,0,0
4651,31-Mar-20,GA,0,0,0
4652,31-Mar-20,GJ,4,0,2
4653,31-Mar-20,HP,0,0,0
4654,31-Mar-20,HR,7,0,0
4655,31-Mar-20,JH,1,0,0
4656,31-Mar-20,JK,6,1,0
4657,31-Mar-20,KA,13,0,2
4658,31-Mar-20,KL,7,1,4
4659,31-Mar-20,LA,0,0,0
4660,31-Mar-20,LD,0,0,0
4661,31-Mar-20,MH,82,1,0
4662,31-Mar-20,ML,0,0,0
4663,31-Mar-20,MN,0,0,0
4664,31-Mar-20,MP,19,1,0
4665,31-Mar-20,MZ,0,0,0
4666,31-Mar-20,NL,0,0,0
4667,31-Mar-20,OR,1,0,0
4668,31-Mar-20,PB,1,1,0
4669,31-Mar-20,PY,0,0,0
4670,31-Mar-20,RJ,14,0,0
4671,31-Mar-20,SK,0,0,0
4672,31-Mar-20,TG,20,0,0
4673,31-Mar-20,TN,57,0,2
4674,31-Mar-20,TR,0,0,0
4675,31-Mar-20,TT,309,6,15
4676,31-Mar-20,UN,0,0,0
4677,31-Mar-20,UP,8,0,0
4678,31-Mar-20,UT,0,0,0
4679,31-Mar-20,WB,15,1,3
4680,31-May-20,AN,0,0,0
4681,31-May-20,AP,110,2,51
4682,31-May-20,AR,0,0,0
4683,31-May-20,AS,123,0,22
4684,31-May-20,BR,242,2,209
4685,31-May-20,CH,4,0,0
4686,31-May-20,CT,51,0,12
4687,31-May-20,DD,0,0,0
4688,31-May-20,DL,1295,57,403
4689,31-May-20,DN,0,0,0
4690,31-May-20,GA,1,0,2
4691,31-May-20,GJ,438,31,689
4692,31-May-20,HP,18,0,9
4693,31-May-20,HR,168,0,77
4694,31-May-20,JH,41,0,0
4695,31-May-20,JK,105,0,19
4696,31-May-20,KA,299,2,221
4697,31-May-20,KL,61,0,15
4698,31-May-20,LA,0,0,4
4699,31-May-20,LD,0,0,0
4700,31-May-20,MH,2487,89,1248
4701,31-May-20,ML,0,0,0
4702,31-May-20,MN,11,0,5
4703,31-May-20,MP,198,7,398
4704,31-May-20,MZ,0,0,0
4705,31-May-20,NL,7,0,0
4706,31-May-20,OR,129,0,76
4707,31-May-20,PB,30,1,20
4708,31-May-20,PY,13,0,2
4709,31-May-20,RJ,214,1,293
4710,31-May-20,SK,0,0,0
4711,31-May-20,TG,199,5,16
4712,31-May-20,TN,1149,13,757
4713,31-May-20,TR,45,0,1
4714,31-May-20,TT,8789,222,4928
4715,31-May-20,UN,448,0,0
4716,31-May-20,UP,374,4,192
4717,31-May-20,UT,158,0,0
4718,31-May-20,WB,371,8,187
